node-num latitude lontitude x-coordinate y-coordinate
461 132.377811667 34.378599361 258895.44518703409 3807252.2378713153
462 132.377176861 34.378644417 258837.1905426931 3807258.7458204394
463 132.377754444 34.378264667 258889.22219029578 3807215.24727811
464 132.377139222 34.378325028 258832.81240090926 3807223.406404872
465 132.377727139 34.377950944 258885.81093702334 3807180.5117848814
466 132.37876575 34.377516944 258980.08954714896 3807129.8995599765
467 132.380553889 34.377584167 259144.7416376644 3807133.106565673
468 132.381423583 34.378013833 259225.96021815884 3807178.70224618
469 132.382113139 34.378183889 259289.86695032197 3807195.928520345
470 132.382718917 34.378385528 259346.15866261048 3807216.8575111106
471 132.382567222 34.378723833 259333.1757648125 3807254.7448365334
472 132.380552361 34.377478 259144.29687931342 3807121.333390739
473 132.382098722 34.376989444 259285.12029839362 3807063.4664036925
474 132.381469972 34.376853389 259226.90258838006 3807049.8673310527
475 132.381745694 34.376536111 259251.3528577653 3807014.017783648
476 132.380476111 34.376377944 259134.13169525887 3806999.4884575508
477 132.380445333 34.376777917 259132.44708380176 3807043.9294542316
478 132.381168139 34.377153778 259200.00263153622 3807083.9055273845
479 132.380427694 34.377056861 259131.62411621888 3807074.91383207
480 132.379112028 34.37687075 259010.08488531152 3807057.3958364725
481 132.378489611 34.375589361 258949.1646028524 3806916.734679638
482 132.376975472 34.3751305 258808.58569972368 3806869.4356838823
483 132.378535889 34.375721889 258953.80103903817 3806931.3256073925
484 132.379043917 34.375677083 259000.398151387 3806925.1476062117
485 132.381039917 34.376098056 259185.18513066875 3806967.1018738654
486 132.37930025 34.375676 259023.97113195594 3806924.4181496324
487 132.380110139 34.377478389 259103.62575823534 3807122.42729548
488 132.379145139 34.377504694 259014.947755005 3807127.638768662
489 132.377023472 34.377610139 258820.11536437663 3807144.3810785646
490 132.37908 34.376214583 259005.25789237116 3806984.6851999834
491 132.375284444 34.378486222 258662.6883094245 3807245.70132288
492 132.375716389 34.378429778 258702.25287804846 3807238.4118939536
493 132.376112194 34.378402889 258738.57847927636 3807234.4871040005
494 132.377062944 34.377996472 258824.85423245755 3807187.1420448353
495 132.376092139 34.377696778 258734.70712854955 3807156.207829165
496 132.376037861 34.377328278 258728.65728442042 3807115.4602915356
497 132.376361389 34.3769695 258757.383305361 3807074.8920739773
498 132.376317333 34.376633972 258752.36833314793 3807037.7776983795
499 132.375 34.376835361 258631.78692031273 3807063.252890294
500 132.375476972 34.3770585 258676.29624303628 3807086.869582804
501 132.375533333 34.377383222 258682.412214667 3807122.755963194
502 132.375 34.37564775 258628.3766696927 3806931.514367114
503 132.375046472 34.375639417 258632.6269851429 3806930.479367138
504 132.375952444 34.375979806 258716.93045127566 3806966.0812136293
505 132.375 34.376273222 258630.17271309617 3807000.8963066344
506 132.375811361 34.375776417 258703.37060555376 3806943.855608307
507 132.375634583 34.377745778 258692.76531798067 3807162.7323189536
508 132.37868675 34.381267722 258983.5798736113 3807546.1509155426
509 132.379226333 34.381193944 259032.99287578676 3807536.684091687
510 132.380399694 34.381168806 259140.83294020023 3807531.106911877
511 132.382497111 34.381236889 259333.92391462647 3807533.677419137
512 132.382599389 34.381369778 259343.71078008303 3807548.175591965
513 132.3816175 34.381717722 259254.4050300674 3807589.103626877
514 132.382050083 34.381597333 259293.84389848443 3807574.7218945953
515 132.376536139 34.381137194 258785.41707164067 3807536.787389846
516 132.379612222 34.380398944 259066.20335959803 3807447.5796582927
517 132.381078972 34.380353944 259200.97030469173 3807439.1027024398
518 132.381423639 34.380341833 259232.63437874397 3807436.940563785
519 132.382579722 34.380307944 259338.86142895627 3807430.436058548
520 132.380142667 34.378263444 259108.86740824266 3807209.4339471324
521 132.381723417 34.378454861 259254.79973158584 3807226.9121279907
522 132.379075889 34.376139306 259004.66396503302 3806976.3447055556
523 132.379059833 34.375769 259002.12554574604 3806935.3058660612
524 132.378165667 34.376231 258921.21023272583 3806988.680201653
525 132.375775694 34.376392639 258701.8591173213 3807012.2963483813
526 132.380023389 34.376295611 259092.25723358017 3806991.431210886
527 132.379597056 34.376203278 259052.7811181937 3806982.202157173
528 132.376549111 34.380067028 258783.53855668986 3807418.0458454685
529 132.377530833 34.379848861 258873.20129788917 3807391.509500313
530 132.382485806 34.375316222 259315.9305942717 3806876.9417075943
531 132.382298278 34.375385806 259298.88200330146 3806885.105674799
532 132.375733889 34.375613167 258695.77652478588 3806925.9311223263
533 132.379095111 34.381797889 259022.65636188685 3807603.9900156995
534 132.37927225 34.380301167 259034.6560458292 3807437.541630875
535 132.375 34.378527056 258636.64483834023 3807250.9081431367
536 132.375 34.377818583 258634.6103420855 3807172.3191017294
537 132.375 34.37547225 258627.87272646194 3806912.046621547
538 132.375322444 34.378813833 258667.12390956676 3807281.951880036
539 132.375 34.379523639 258639.50675220342 3807361.45647919
540 132.375 34.377124639 258632.61760406184 3807095.3417309592
541 132.375 34.377448028 258633.54624743236 3807131.2144157295
542 132.375532222 34.375842 258677.88523795194 3806951.794977176
543 132.37719375 34.376510639 258832.62157746791 3807022.0114455167
544 132.377374778 34.378959861 258856.29825745145 3807293.266346628
545 132.378936917 34.381108889 259006.1318488995 3807527.937210585
546 132.380932861 34.379163556 259184.12179301181 3807307.403397318
547 132.380897667 34.379488639 259181.81643525092 3807343.5475475043
548 132.381359194 34.375914278 259214.02385258122 3806945.9575475943
549 132.380956417 34.375817083 259176.70032774282 3806936.132691224
550 132.382167806 34.3761105 259288.9571361912 3806965.8036531797
551 132.382247944 34.377885861 259301.41171897986 3807162.549047003
552 132.383333333 34.377026917 259398.7783301407 3807064.6923374673
553 132.376633944 34.3754595 258778.1177436888 3806906.74332133
554 132.377130472 34.375855667 258824.92243933308 3806949.507726567
555 132.375986194 34.375216222 258717.84279426205 3806881.298582099
556 132.377976889 34.375811944 258902.6456361636 3806942.644409542
557 132.376187861 34.375840389 258738.18258654763 3806950.0557937566
558 132.383189556 34.378531806 259389.86272900784 3807231.9665390234
559 132.383333333 34.3800825 259407.52510649842 3807403.6392952153
560 132.383333333 34.378219611 259402.1924015437 3807196.9944068347
561 132.375360194 34.379139417 258671.53067737768 3807317.97818463
562 132.375 34.378856528 258637.59098373933 3807287.4556056214
563 132.375 34.378194167 258635.68888845254 3807213.98164341
564 132.375 34.375956278 258629.26260451897 3806965.738553963
565 132.376979778 34.37506025 258808.78017851364 3806861.632800066
566 132.382014806 34.375140194 259272.10638202663 3806858.533711529
567 132.382195167 34.375063944 259288.47673110524 3806849.647273776
568 132.383333333 34.376446389 259397.1166139024 3807000.296065748
569 132.382673278 34.375415167 259333.4565683862 3806887.472335038
570 132.380759556 34.37632675 259160.05448106377 3806993.1362494286
571 132.379358278 34.380298139 259042.55930548636 3807437.0012466046
572 132.382298361 34.380535194 259313.63566513013 3807456.3122778283
573 132.383333333 34.380848306 259409.71737617685 3807488.587954177
574 132.383333333 34.380677806 259409.22928280555 3807469.6748783956
575 132.382589972 34.379910917 259338.66723327362 3807386.370652104
576 132.383333333 34.379533583 259405.95375054964 3807342.7495149584
577 132.382176028 34.382176194 259307.08469041894 3807638.634247418
578 132.378476194 34.381653861 258965.32287282095 3807589.4849294657
579 132.379232917 34.381554306 259034.6316466501 3807576.64241372
580 132.378506806 34.381360722 258967.29745298967 3807556.895020675
581 132.378296333 34.379822472 258943.52857161048 3807386.761611498
582 132.378277028 34.379539417 258940.94123900626 3807355.4089982538
583 132.383333333 34.378222778 259402.20146717946 3807197.345712943
584 132.383333333 34.379906639 259407.0216760164 3807384.131541031
585 132.383333333 34.379164611 259404.89752615613 3807301.820517198
586 132.383333333 34.378972611 259404.3479082305 3807280.522512783
587 132.383333333 34.378580361 259403.2250643947 3807237.0113569745
588 132.383333333 34.375688333 259394.94677481352 3806916.207139941
589 132.383333333 34.377700556 259400.70660037728 3807139.4171459344
590 132.381287 34.375158194 259205.21801132697 3806862.2587956525
591 132.378908333 34.383141389 259009.33155958838 3807753.464891499
592 132.376467833 34.375045889 258761.65272820936 3806861.2578336047
593 132.381016722 34.375532528 259181.43161740032 3806904.4245708482
594 132.383116278 34.375168417 259373.49499510502 3806859.049542329
595 132.383333333 34.375407917 259394.1441302897 3806885.101418683
596 132.3823405 34.375779833 259303.89362534296 3806928.713698982
597 132.382416611 34.375714528 259310.70688580853 3806921.288905611
598 132.376540944 34.376493083 258772.53028138244 3807021.6171591925
599 132.383229222 34.376912 259388.87398821773 3807052.19202546
600 132.381056528 34.376300861 259187.29392140513 3806989.558994732
601 132.379463389 34.380196333 259051.93442817667 3807425.458337704
602 132.382086861 34.379943833 259292.49052864095 3807391.2164831385
603 132.382456194 34.38210075 259332.63472772422 3807629.6002240214
604 132.380550583 34.382696472 259159.08802715552 3807700.2081584116
605 132.378670361 34.381930111 258983.97226458578 3807619.666902524
606 132.379864139 34.381548778 259092.66801933933 3807574.5288428036
607 132.377928667 34.38152225 258914.59040169462 3807576.1877747173
608 132.375 34.376518083 258630.87583952106 3807028.0580853373
609 132.383333333 34.376719306 259397.89781450218 3807030.5699490714
610 132.375 34.379853972 258640.4553943866 3807398.0994548663
611 132.375 34.379186611 258638.53889176296 3807324.0708462903
612 132.381323 34.378366833 259217.72066692202 3807218.098432698
613 132.381105861 34.37751475 259195.30890277828 3807124.095054892
614 132.382521556 34.377849472 259326.47214851217 3807157.8629038096
615 132.383333333 34.378099333 259401.8481025651 3807183.652317914
616 132.381902889 34.390381861 259305.4715510814 3808549.5149891013
617 132.383333333 34.390756111 259438.08428928957 3808587.6330519402
618 132.381794472 34.390676361 259296.34549200436 3808582.4405878983
619 132.381112833 34.390572194 259233.36484598555 3808572.504841635
620 132.380790889 34.390437694 259203.37399209334 3808558.3500312343
621 132.378992361 34.389424972 259035.0798818604 3808450.2863246803
622 132.3788695 34.389009778 259022.5907875565 3808404.5220664847
623 132.379204306 34.389221639 259053.98707761263 3808427.227209129
624 132.37945525 34.388991028 259076.40248859642 3808401.049549926
625 132.380668 34.390050778 259190.96430716402 3808515.7224643487
626 132.379723722 34.388727167 259100.33456864452 3808371.141953588
627 132.380889528 34.389448861 259209.61059242542 3808448.4270458217
628 132.380775167 34.389748972 259199.95420456634 3808481.98928358
629 132.380552111 34.390344917 259181.15044941608 3808548.62590489
630 132.381520611 34.389404111 259267.5163129109 3808441.9638034687
631 132.381164944 34.389444361 259234.92475770987 3808447.273530751
632 132.381671639 34.389340583 259281.22272772912 3808434.5580746406
633 132.381448611 34.389623194 259261.5230073432 3808466.437122762
634 132.38179875 34.389712361 259293.97693855633 3808475.4964945507
635 132.382016444 34.390090611 259315.07948011774 3808516.937715521
636 132.382130944 34.389796944 259324.76746474238 3808484.09010151
637 132.383333333 34.390112722 259436.241991538 3808516.2636668016
638 132.382243861 34.389492528 259334.27916659717 3808450.053904565
639 132.382112278 34.389121472 259321.1159389676 3808409.2061485806
640 132.375257278 34.391041444 258696.24673937896 3808638.4847445153
641 132.375 34.391020444 258672.5277199001 3808636.767908222
642 132.381423972 34.390707194 259262.36343107367 3808586.7408747515
643 132.378641611 34.391666667 259009.2556130365 3808699.7858008835
644 132.379059278 34.390718472 259044.9433992682 3808593.611814347
645 132.375 34.391195306 258673.0300312969 3808656.164921174
646 132.375401056 34.391410167 258710.52727429452 3808679.043934185
647 132.376528111 34.391135528 258813.37971004407 3808645.895964137
648 132.376204694 34.391174444 258783.75080821308 3808650.982591576
649 132.377409139 34.390862611 258893.61362694215 3808613.5254988833
650 132.376344389 34.391666667 258798.01006858246 3808705.2511597956
651 132.378866028 34.390711472 259027.15244555686 3808593.2948225737
652 132.381733639 34.390841583 259291.22481033427 3808600.912713182
653 132.383333333 34.391514056 259440.25464881278 3808671.709829024
654 132.383333333 34.389774667 259435.2740077306 3808478.7641510204
655 132.383156444 34.389394361 259417.9184650445 3808436.9977510083
656 132.379417333 34.390728222 259077.89736358493 3808593.8420810206
657 132.379375389 34.390587583 259073.63695760368 3808578.3410781473
658 132.380030083 34.390854889 259134.60774695643 3808606.436377213
659 132.379769111 34.390790861 259110.42574882478 3808599.954223243
660 132.381535111 34.391666667 259275.33286693678 3808692.9086546134
661 132.3832675 34.389101889 259427.29362859746 3808404.291005338
